,Year,temp_ssp126,temp_ssp245,temp_ssp585
78,1828.0,-0.06756867655178224,-0.06756867655178224,-0.06756867655178224
79,1829.0,-0.05660780833134698,-0.05660780833134698,-0.05660780833134698
80,1830.0,-0.04383026719611121,-0.04383026719611121,-0.04383026719611121
81,1831.0,-0.18336276811206936,-0.18336276811206936,-0.18336276811206936
82,1832.0,-0.41282387769752776,-0.41282387769752776,-0.41282387769752776
83,1833.0,-0.4216636122243859,-0.4216636122243859,-0.4216636122243859
84,1834.0,-0.34196408301996384,-0.34196408301996384,-0.34196408301996384
85,1835.0,-0.37223196679018866,-0.37223196679018866,-0.37223196679018866
86,1836.0,-0.4470037012473112,-0.4470037012473112,-0.4470037012473112
87,1837.0,-0.422977190449504,-0.422977190449504,-0.422977190449504
88,1838.0,-0.33219410158697926,-0.33219410158697926,-0.33219410158697926
89,1839.0,-0.2499060949927721,-0.2499060949927721,-0.2499060949927721
90,1840.0,-0.18644715007701812,-0.18644715007701812,-0.18644715007701812
91,1841.0,-0.14498762688628222,-0.14498762688628222,-0.14498762688628222
92,1842.0,-0.10353785705037649,-0.10353785705037649,-0.10353785705037649
93,1843.0,-0.11310100534950066,-0.11310100534950066,-0.11310100534950066
94,1844.0,-0.11461475744885019,-0.11461475744885019,-0.11461475744885019
95,1845.0,-0.09467667133010109,-0.09467667133010109,-0.09467667133010109
96,1846.0,-0.05247315222195604,-0.05247315222195604,-0.05247315222195604
97,1847.0,-0.05493145052698745,-0.05493145052698745,-0.05493145052698745
98,1848.0,-0.06789036443606129,-0.06789036443606129,-0.06789036443606129
99,1849.0,-0.04324305818867858,-0.04324305818867858,-0.04324305818867858
100,1850.0,-0.02916710451393129,-0.02916710451393129,-0.02916710451393129
101,1851.0,-0.01915988128384358,-0.01915988128384358,-0.01915988128384358
102,1852.0,0.002014867146826063,0.002014867146826063,0.002014867146826063
103,1853.0,-0.027182672264754074,-0.027182672264754074,-0.027182672264754074
104,1854.0,-0.01234112060582548,-0.01234112060582548,-0.01234112060582548
105,1855.0,-0.011816785124766686,-0.011816785124766686,-0.011816785124766686
106,1856.0,-0.0015074330278777195,-0.0015074330278777195,-0.0015074330278777195
107,1857.0,0.003136065148230799,0.003136065148230799,0.003136065148230799
108,1858.0,-0.022165552331037827,-0.022165552331037827,-0.022165552331037827
109,1859.0,0.030392675658538284,0.030392675658538284,0.030392675658538284
110,1860.0,0.0194449584819692,0.0194449584819692,0.0194449584819692
111,1861.0,0.04756965155432483,0.04756965155432483,0.04756965155432483
112,1862.0,-0.0019878150408794365,-0.0019878150408794365,-0.0019878150408794365
113,1863.0,-0.07357424979628588,-0.07357424979628588,-0.07357424979628588
114,1864.0,-0.06266487914711867,-0.06266487914711867,-0.06266487914711867
115,1865.0,-0.02557523199610454,-0.02557523199610454,-0.02557523199610454
116,1866.0,-0.0362905800538772,-0.0362905800538772,-0.0362905800538772
117,1867.0,-0.027420345605355802,-0.027420345605355802,-0.027420345605355802
118,1868.0,-0.014941918337348065,-0.014941918337348065,-0.014941918337348065
119,1869.0,0.0023364293810564803,0.0023364293810564803,0.0023364293810564803
120,1870.0,0.015044176797978212,0.015044176797978212,0.015044176797978212
121,1871.0,0.03094515794139403,0.03094515794139403,0.03094515794139403
122,1872.0,0.009057525530608887,0.009057525530608887,0.009057525530608887
123,1873.0,0.021758809021931967,0.021758809021931967,0.021758809021931967
124,1874.0,0.014976186009135315,0.014976186009135315,0.014976186009135315
125,1875.0,0.00818375445236848,0.00818375445236848,0.00818375445236848
126,1876.0,0.01612662826010005,0.01612662826010005,0.01612662826010005
127,1877.0,0.014971689760937023,0.014971689760937023,0.014971689760937023
128,1878.0,0.011342300400945136,0.011342300400945136,0.011342300400945136
129,1879.0,0.022579269061545858,0.022579269061545858,0.022579269061545858
